0.628129542,0.176615477
0.733812928,0.330587953
0.772026122,0.452860206
0.926073134,0.588718236
1.23356998,0.742690742
1.480761647,0.864962995
1.669439316,1.000820994
1.980518699,1.141207695
2.397281408,1.277065754
2.855242729,1.408395171
3.307233334,1.553310513
3.762806416,1.693697095
4.246442318,1.838612437
4.746199131,1.988056302
5.246553421,2.132971525
5.755863667,2.286943913
6.284877777,2.463559389
6.855687618,2.631117821
7.44202137,2.785090208
8.012233734,2.943591356
8.580058098,3.115678072
9.169377327,3.296822309
9.784968376,3.455323219
10.40055943,3.622881651
10.99644661,3.785911322
11.58934784,3.957998037
12.20792484,4.130084991
12.82351494,4.284057617
13.41641712,4.442558765
14.00633335,4.610116959
14.60520554,4.773146629
15.20168972,4.931647778
15.7945919,5.094677448
16.39047813,5.271292686
16.99950218,5.434322357
17.61509323,5.60188055
18.22411537,5.764910221
18.82000351,5.941525936
19.41648674,6.104555607
20.01237488,6.267585278
20.5891552,6.430614948
21.1408577,6.598173141
21.67285728,6.75667429
22.20485687,6.91970396
22.70819664,7.078205109
23.1984005,7.245763302
23.67248344,7.413321495
24.13402748,7.576351166
24.5800457,7.725794792
24.99322701,7.893353462
25.38132858,8.051854134
25.75928116,8.214883804
26.12768173,8.373385429
26.47697449,8.540943146
26.80118942,8.699444771
27.12122345,8.876059532
27.42275047,9.052675247
27.72427559,9.224761963
27.99654579,9.387791634
28.25926208,9.564407349
28.51600647,9.750080109
28.76259995,9.926695824
28.99307442,10.09878254
29.20145607,10.26634121
29.40326881,10.45654202
29.60209656,10.61957169
29.7913723,10.78713036
29.96094322,10.95921707
30.12812614,11.13583279
30.29112816,11.31697655
30.44219017,11.49812031
30.58967018,11.67473602
30.72699928,11.85587978
30.86193848,12.04155254
30.99031067,12.21816826
31.10256195,12.38572693
31.20824623,12.56234169
31.31691551,12.73895741
31.42916679,12.91104412
31.53186417,13.09218884
31.62441254,13.26427555
31.70143509,13.44089031
31.78801155,13.61297798
31.87817192,13.79865074
31.94862747,13.96168041
32.02206802,14.12923813
32.09610748,14.30585384
32.16297913,14.48246956
32.22089767,14.65455627
32.28478241,14.81758595
32.33971405,14.99420166
32.40061569,15.17081642
32.46152115,15.33837509
32.51884079,15.51046181
32.56720352,15.67802048
32.61198425,15.85916424
32.66333389,16.03577995
32.71468353,16.20333862
32.75588226,16.37542534
32.80125809,16.55656815
32.84603882,16.73318481
32.89081955,16.90074348
32.92604828,17.06830025
32.96127701,17.24491692
32.99650574,17.42153168
33.04128647,17.5845623
33.0800972,17.75664902
33.10517502,17.92873573
33.14099884,18.10082245
33.17921066,18.28196716
33.21145248,18.45405388
33.24668121,18.63066864
33.27534103,18.80275536
33.31056976,18.98390007
33.34281158,19.16051483
33.37445831,19.33260155
33.40670013,19.49563217
33.43237305,19.68130493
33.46103287,19.84433365
33.49327469,20.01642036
33.51895142,20.19303703
33.54462433,20.36965179
33.57030106,20.54173851
